campaign	source_path	line	event_class	matched_token	source_evidence	ownership_unit	review_status
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4865	callback-or-async	callbackInfo	callbackInfo.callback = [](WGPUCreatePipelineAsyncStatus status, WGPUComputePipeline pipeline, WGPUStringView message, void* callback_param, void* userdata_param) {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4865	callback-or-async	callback_param	callbackInfo.callback = [](WGPUCreatePipelineAsyncStatus status, WGPUComputePipeline pipeline, WGPUStringView message, void* callback_param, void* userdata_param) {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4866	callback-or-async	callback_param	auto cb = reinterpret_cast<CbChar*>(callback_param);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4867	construction-or-allocation	Acquire	(*cb)(static_cast<CreatePipelineAsyncStatus>(status), ComputePipeline::Acquire(pipeline), {detail::StringViewAdapter(message)}, static_cast<T>(userdata_param));	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4867	construction-or-allocation	CreatePipelineAsyncStatus	(*cb)(static_cast<CreatePipelineAsyncStatus>(status), ComputePipeline::Acquire(pipeline), {detail::StringViewAdapter(message)}, static_cast<T>(userdata_param));	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4870	callback-or-async	callback	callbackInfo.userdata1 = reinterpret_cast<void*>(+callback);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4870	callback-or-async	callbackInfo	callbackInfo.userdata1 = reinterpret_cast<void*>(+callback);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4871	callback-or-async	callbackInfo	callbackInfo.userdata2 = reinterpret_cast<void*>(userdata);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4872	callback-or-async	callbackInfo	auto result = wgpuDeviceCreateComputePipelineAsync(Get(), reinterpret_cast<WGPUComputePipelineDescriptor const *>(descriptor), callbackInfo);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4881	callback-or-async	CallbackMode	Future Device::CreateComputePipelineAsync(ComputePipelineDescriptor const * descriptor, CallbackMode callbackMode,L callback) const {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4881	callback-or-async	callback	Future Device::CreateComputePipelineAsync(ComputePipelineDescriptor const * descriptor, CallbackMode callbackMode,L callback) const {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4881	callback-or-async	callbackMode	Future Device::CreateComputePipelineAsync(ComputePipelineDescriptor const * descriptor, CallbackMode callbackMode,L callback) const {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4881	construction-or-allocation	CreateComputePipelineAsync	Future Device::CreateComputePipelineAsync(ComputePipelineDescriptor const * descriptor, CallbackMode callbackMode,L callback) const {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4882	construction-or-allocation	CreateComputePipelineAsyncCallback	using F = CreateComputePipelineAsyncCallback<void>;	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4884	callback-or-async	callbackInfo	WGPUCreateComputePipelineAsyncCallbackInfo callbackInfo = {};	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4885	callback-or-async	callbackInfo	callbackInfo.mode = static_cast<WGPUCallbackMode>(callbackMode);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4885	callback-or-async	callbackMode	callbackInfo.mode = static_cast<WGPUCallbackMode>(callbackMode);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4887	callback-or-async	callback	callbackInfo.callback = [](WGPUCreatePipelineAsyncStatus status, WGPUComputePipeline pipeline, WGPUStringView message, void* callback_param, void*) {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4887	callback-or-async	callbackInfo	callbackInfo.callback = [](WGPUCreatePipelineAsyncStatus status, WGPUComputePipeline pipeline, WGPUStringView message, void* callback_param, void*) {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4887	callback-or-async	callback_param	callbackInfo.callback = [](WGPUCreatePipelineAsyncStatus status, WGPUComputePipeline pipeline, WGPUStringView message, void* callback_param, void*) {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4888	callback-or-async	callback_param	auto cb = reinterpret_cast<F*>(callback_param);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4889	construction-or-allocation	Acquire	(*cb)(static_cast<CreatePipelineAsyncStatus>(status), ComputePipeline::Acquire(pipeline), StringView {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4889	construction-or-allocation	CreatePipelineAsyncStatus	(*cb)(static_cast<CreatePipelineAsyncStatus>(status), ComputePipeline::Acquire(pipeline), StringView {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4894	callback-or-async	callback	callbackInfo.userdata1 = reinterpret_cast<void*>(+callback);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4894	callback-or-async	callbackInfo	callbackInfo.userdata1 = reinterpret_cast<void*>(+callback);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4895	callback-or-async	callbackInfo	callbackInfo.userdata2 = nullptr;	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4897	callback-or-async	callback	auto* lambda = new L(std::move(callback));	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4897	construction-or-allocation	new	auto* lambda = new L(std::move(callback));	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4898	callback-or-async	callback	callbackInfo.callback = [](WGPUCreatePipelineAsyncStatus status, WGPUComputePipeline pipeline, WGPUStringView message, void* callback_param, void*) {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4898	callback-or-async	callbackInfo	callbackInfo.callback = [](WGPUCreatePipelineAsyncStatus status, WGPUComputePipeline pipeline, WGPUStringView message, void* callback_param, void*) {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4898	callback-or-async	callback_param	callbackInfo.callback = [](WGPUCreatePipelineAsyncStatus status, WGPUComputePipeline pipeline, WGPUStringView message, void* callback_param, void*) {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4899	callback-or-async	callback_param	std::unique_ptr<L> the_lambda(reinterpret_cast<L*>(callback_param));	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4900	construction-or-allocation	Acquire	(*the_lambda)(static_cast<CreatePipelineAsyncStatus>(status), ComputePipeline::Acquire(pipeline), {detail::StringViewAdapter(message)});	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4900	construction-or-allocation	CreatePipelineAsyncStatus	(*the_lambda)(static_cast<CreatePipelineAsyncStatus>(status), ComputePipeline::Acquire(pipeline), {detail::StringViewAdapter(message)});	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4902	callback-or-async	callbackInfo	callbackInfo.userdata1 = reinterpret_cast<void*>(lambda);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4903	callback-or-async	callbackInfo	callbackInfo.userdata2 = nullptr;	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4905	callback-or-async	callbackInfo	auto result = wgpuDeviceCreateComputePipelineAsync(Get(), reinterpret_cast<WGPUComputePipelineDescriptor const *>(descriptor), callbackInfo);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4910	construction-or-allocation	CreatePipelineLayout	PipelineLayout Device::CreatePipelineLayout(PipelineLayoutDescriptor const * descriptor) const {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4912	construction-or-allocation	Acquire	return PipelineLayout::Acquire(result);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4914	construction-or-allocation	CreateQuerySet	QuerySet Device::CreateQuerySet(QuerySetDescriptor const * descriptor) const {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4916	construction-or-allocation	Acquire	return QuerySet::Acquire(result);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4918	construction-or-allocation	CreateRenderBundleEncoder	RenderBundleEncoder Device::CreateRenderBundleEncoder(RenderBundleEncoderDescriptor const * descriptor) const {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4920	construction-or-allocation	Acquire	return RenderBundleEncoder::Acquire(result);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4922	construction-or-allocation	CreateRenderPipeline	RenderPipeline Device::CreateRenderPipeline(RenderPipelineDescriptor const * descriptor) const {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4924	construction-or-allocation	Acquire	return RenderPipeline::Acquire(result);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4930	callback-or-async	CallbackMode	Future Device::CreateRenderPipelineAsync(RenderPipelineDescriptor const * descriptor, CallbackMode callbackMode,F callback, T userdata) const {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4930	callback-or-async	callback	Future Device::CreateRenderPipelineAsync(RenderPipelineDescriptor const * descriptor, CallbackMode callbackMode,F callback, T userdata) const {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4930	callback-or-async	callbackMode	Future Device::CreateRenderPipelineAsync(RenderPipelineDescriptor const * descriptor, CallbackMode callbackMode,F callback, T userdata) const {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4930	construction-or-allocation	CreateRenderPipelineAsync	Future Device::CreateRenderPipelineAsync(RenderPipelineDescriptor const * descriptor, CallbackMode callbackMode,F callback, T userdata) const {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4931	callback-or-async	callbackInfo	WGPUCreateRenderPipelineAsyncCallbackInfo callbackInfo = {};	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4932	callback-or-async	callbackInfo	callbackInfo.mode = static_cast<WGPUCallbackMode>(callbackMode);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4932	callback-or-async	callbackMode	callbackInfo.mode = static_cast<WGPUCallbackMode>(callbackMode);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4934	callback-or-async	callback	callbackInfo.callback = [](WGPUCreatePipelineAsyncStatus status, WGPURenderPipeline pipeline, WGPUStringView message, void* callback_param, void* userdata_param) {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4934	callback-or-async	callbackInfo	callbackInfo.callback = [](WGPUCreatePipelineAsyncStatus status, WGPURenderPipeline pipeline, WGPUStringView message, void* callback_param, void* userdata_param) {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4934	callback-or-async	callback_param	callbackInfo.callback = [](WGPUCreatePipelineAsyncStatus status, WGPURenderPipeline pipeline, WGPUStringView message, void* callback_param, void* userdata_param) {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4935	callback-or-async	callback_param	auto cb = reinterpret_cast<Cb*>(callback_param);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4936	construction-or-allocation	Acquire	(*cb)(static_cast<CreatePipelineAsyncStatus>(status), RenderPipeline::Acquire(pipeline), StringView {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4936	construction-or-allocation	CreatePipelineAsyncStatus	(*cb)(static_cast<CreatePipelineAsyncStatus>(status), RenderPipeline::Acquire(pipeline), StringView {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4942	callback-or-async	callback	callbackInfo.callback = [](WGPUCreatePipelineAsyncStatus status, WGPURenderPipeline pipeline, WGPUStringView message, void* callback_param, void* userdata_param) {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4942	callback-or-async	callbackInfo	callbackInfo.callback = [](WGPUCreatePipelineAsyncStatus status, WGPURenderPipeline pipeline, WGPUStringView message, void* callback_param, void* userdata_param) {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4942	callback-or-async	callback_param	callbackInfo.callback = [](WGPUCreatePipelineAsyncStatus status, WGPURenderPipeline pipeline, WGPUStringView message, void* callback_param, void* userdata_param) {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4943	callback-or-async	callback_param	auto cb = reinterpret_cast<CbChar*>(callback_param);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4944	construction-or-allocation	Acquire	(*cb)(static_cast<CreatePipelineAsyncStatus>(status), RenderPipeline::Acquire(pipeline), {detail::StringViewAdapter(message)}, static_cast<T>(userdata_param));	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4944	construction-or-allocation	CreatePipelineAsyncStatus	(*cb)(static_cast<CreatePipelineAsyncStatus>(status), RenderPipeline::Acquire(pipeline), {detail::StringViewAdapter(message)}, static_cast<T>(userdata_param));	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4947	callback-or-async	callback	callbackInfo.userdata1 = reinterpret_cast<void*>(+callback);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4947	callback-or-async	callbackInfo	callbackInfo.userdata1 = reinterpret_cast<void*>(+callback);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4948	callback-or-async	callbackInfo	callbackInfo.userdata2 = reinterpret_cast<void*>(userdata);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4949	callback-or-async	callbackInfo	auto result = wgpuDeviceCreateRenderPipelineAsync(Get(), reinterpret_cast<WGPURenderPipelineDescriptor const *>(descriptor), callbackInfo);	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4958	callback-or-async	CallbackMode	Future Device::CreateRenderPipelineAsync(RenderPipelineDescriptor const * descriptor, CallbackMode callbackMode,L callback) const {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4958	callback-or-async	callback	Future Device::CreateRenderPipelineAsync(RenderPipelineDescriptor const * descriptor, CallbackMode callbackMode,L callback) const {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4958	callback-or-async	callbackMode	Future Device::CreateRenderPipelineAsync(RenderPipelineDescriptor const * descriptor, CallbackMode callbackMode,L callback) const {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4958	construction-or-allocation	CreateRenderPipelineAsync	Future Device::CreateRenderPipelineAsync(RenderPipelineDescriptor const * descriptor, CallbackMode callbackMode,L callback) const {	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4959	construction-or-allocation	CreateRenderPipelineAsyncCallback	using F = CreateRenderPipelineAsyncCallback<void>;	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4961	callback-or-async	callbackInfo	WGPUCreateRenderPipelineAsyncCallbackInfo callbackInfo = {};	webgpu:wagyu:webgpu_cpp	review-required
webgpu	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	4962	callback-or-async	callbackInfo	callbackInfo.mode = static_cast<WGPUCallbackMode>(callbackMode);	webgpu:wagyu:webgpu_cpp	review-required
